track_id,track_name,Album Name,track_artist,Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,playlist_genre,Record Label,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,playlist_subgenre,playlist_name,gemini_review,small_text,text
spotify:track:3UNTCTqSGhVaaMQvBty1q6,The Wedding Song,Snow Angel,Reneé Rapp,2023-08-18,183339,51,False,,2023-12-20T02:30:23Z,,Interscope Records,0.371,0.447,5,-7.368,1,0.0322,0.302,0.0,0.1,0.407,149.667,4,,,,,The Wedding Song by Reneé Rapp. .
spotify:track:0ecM7uGyjgJnBliXS2fPP9,Morocco,Mountains Beaches Cities,Moon Taxi,2013-09-10,208053,0,False,,2023-12-20T02:24:54Z,,BMG Rights Management (US) LLC,0.617,0.892,1,-3.143,0,0.0489,0.0169,0.000202,0.224,0.596,115.082,4,,,,,Morocco by Moon Taxi. .
spotify:track:59Y2GLn55BVjX3UTMUDtTP,You've Got The Love - Jamie xx Rework,You've Got The Love (Jamie xx Rework),Florence + The Machine;The xx;Jamie xx,2009-09-28,342990,60,False,,2023-12-20T02:20:43Z,baroque pop,Universal-Island Records Ltd.,0.702,0.502,0,-7.439,1,0.098,0.11,0.459,0.0846,0.383,129.991,4,,,,,You've Got The Love - Jamie xx Rework by Florence + The Machine;The xx;Jamie xx. baroque pop .
spotify:track:76C33AeIvqOCtrpwl0ERwi,Careless,"Girl, Say",Vacation Manor,2016,195240,46,False,,2023-12-20T02:14:59Z,,Nettwerk Music Group,0.554,0.776,2,-4.756,1,0.0411,0.00438,2.66e-06,0.764,0.522,116.084,4,,,,,Careless by Vacation Manor. .
spotify:track:3YUHxgPuHedoZGt9KfGlqB,cut my hair,THINK LATER,Tate McRae,2023-12-07,175665,67,False,,2023-12-20T02:07:52Z,,RCA Records Label,0.602,0.713,2,-4.002,0,0.0699,0.0825,0.0,0.124,0.436,164.046,4,,,,,cut my hair by Tate McRae. .
spotify:track:2xZDXKldBLjcLaTOfhzPxi,SOMEONE ELSE'S PROBLEM,4TH WALL,Ruel,2023-03-03,160000,36,False,,2023-12-17T15:11:40Z,,RCA Records Label,0.639,0.513,9,-5.667,1,0.0403,0.281,1.53e-05,0.115,0.418,86.106,4,,,,,SOMEONE ELSE'S PROBLEM by Ruel. .
spotify:track:51hyZpbJlIgZIaX3TtMxmu,run for the hills,THINK LATER,Tate McRae,2023-12-08,143940,84,True,,2023-12-12T18:38:32Z,,RCA Records Label,0.543,0.857,8,-3.341,1,0.0945,0.502,0.0,0.119,0.321,129.918,4,,,,,run for the hills by Tate McRae. .
spotify:track:2sTDlCxmuZCTDKKk9f1qus,WHERE SHE GOES,nadie sabe lo que va a pasar mañana,Bad Bunny,2023-10-13,231704,71,True,,2023-12-12T04:41:07Z,"reggaeton,trap latino,urbano latino,latin",Rimas Entertainment LLC,0.651,0.799,9,-4.02,0,0.0611,0.143,0.634,0.112,0.223,143.992,4,,,,,"WHERE SHE GOES by Bad Bunny. reggaeton,trap latino,urbano latino,latin ."
spotify:track:2RUhtNBh43RtSg0WBPPq3m,Naive,Inside In / Inside Out,The Kooks,2006-01-01,203506,64,False,,2023-12-12T04:39:05Z,"indie,indie rock",Virgin Records,0.547,0.816,8,-6.165,0,0.0624,0.0688,0.0,0.127,0.722,102.765,4,,,,,"Naive by The Kooks. indie,indie rock ."
spotify:track:53H3ajzHjI5M9ZeewvRO3h,messier,THINK LATER,Tate McRae,2023-12-08,237191,68,True,,2023-12-12T03:58:29Z,,RCA Records Label,0.592,0.47,4,-7.054,1,0.0283,0.0325,0.0,0.126,0.318,89.965,4,,,,,messier by Tate McRae. .
spotify:track:0tFRxPQHvAUMTbWYRJUo8R,we're not alike,THINK LATER,Tate McRae,2023-12-08,180392,72,True,,2023-12-12T03:56:47Z,,RCA Records Label,0.707,0.811,8,-5.003,1,0.0338,0.0237,5.16e-06,0.153,0.672,113.022,4,,,,,we're not alike by Tate McRae. .
spotify:track:04uR2cdkgiaLIzebPcs25m,Two Weeks,Veckatimest,Grizzly Bear,2009-05-24,246213,69,False,,2023-11-26T04:36:30Z,"indie,baroque pop,indie rock",Warp Records,0.526,0.723,5,-5.59,1,0.0294,0.3,0.00698,0.058,0.744,159.685,4,,,,,"Two Weeks by Grizzly Bear. indie,baroque pop,indie rock ."
spotify:track:31B7wLv4yvtjDoTTmbnxeE,Jungle,Jungle,Fred again..,2022-06-29,198805,74,True,,2023-11-20T02:24:03Z,"stutter house,house",Atlantic Records UK,0.665,0.727,1,-8.073,0,0.0391,0.00984,0.394,0.172,0.397,133.922,4,,,,,"Jungle by Fred again... stutter house,house ."
spotify:track:0Ftrkz2waaHcjKb4qYvLmz,Delilah (pull me out of this),Delilah (pull me out of this),Fred again..;Delilah Montagu,2022-10-17,250702,62,False,,2023-11-20T02:23:51Z,"stutter house,house",Atlantic Records UK,0.685,0.827,10,-7.745,1,0.224,0.138,0.00207,0.374,0.586,133.93,4,,,,,"Delilah (pull me out of this) by Fred again..;Delilah Montagu. stutter house,house ."
spotify:track:7to68V64Cu6zk0UDo5tyw3,Confidence,Chiaroscuro,Ocean Alley,2018-03-09,253076,3,False,,2023-11-20T02:11:39Z,surf rock,Ocean Alley,0.59,0.562,11,-9.607,0,0.0505,0.0637,0.0,0.105,0.561,140.835,4,,,,,Confidence by Ocean Alley. surf rock .
spotify:track:1yeB8MUNeLo9Ek1UEpsyz6,Rich Baby Daddy (feat. Sexyy Red & SZA),For All The Dogs,Drake;Sexyy Red;SZA,2023-10-06,319191,79,True,,2023-11-14T01:40:55Z,"rap,r&b",OVO/Republic,0.636,0.729,2,-4.495,1,0.055,0.0458,0.0,0.384,0.141,146.009,4,,,,,"Rich Baby Daddy (feat. Sexyy Red & SZA) by Drake;Sexyy Red;SZA. rap,r&b ."
spotify:track:4vlL7HTI5eVGBYOb1w7Goi,Would You Mind,Would You Mind,PRETTYMUCH,2017-07-21,179689,49,False,,2023-11-14T01:15:30Z,,Syco Music,0.645,0.753,5,-4.929,0,0.122,0.00613,0.0,0.0685,0.498,115.792,4,,,,,Would You Mind by PRETTYMUCH. .
spotify:track:1nE1VjP943pIuFdNWcLgYM,Feel Again - With Heartbeats,Native,OneRepublic,2013-01-01,185080,61,False,,2023-10-28T15:51:37Z,soft pop,Mosley / Interscope,0.471,0.822,7,-8.014,0,0.0535,0.0198,0.0,0.105,0.362,140.044,4,,,,,Feel Again - With Heartbeats by OneRepublic. soft pop .
spotify:track:6szw2Y2ywtth0oc7ODN3Tz,Run,COIN,COIN,2015-06-05,206466,47,False,,2023-10-13T19:17:18Z,,StarTime International/Columbia,0.497,0.882,8,-5.621,1,0.0412,0.00151,7.11e-06,0.139,0.922,76.481,4,,,,,Run by COIN. .
spotify:track:3eR3lWuvQqOzhTn91nbRCa,Something That I Want,Tangled,Grace Potter,2010-01-01,163280,62,False,,2023-10-13T19:17:14Z,,Walt Disney Records,0.554,0.824,5,-5.886,1,0.0496,0.0128,0.000802,0.451,0.963,168.956,4,,,,,Something That I Want by Grace Potter. .
spotify:track:5lWRaa0fBxDE5yU91npPq7,Just A Girl,Tragic Kingdom,No Doubt,1995-10-10,209200,74,False,,2023-10-13T19:17:12Z,,Trauma,0.638,0.906,2,-4.824,1,0.0504,0.0662,6.88e-05,0.142,0.767,107.991,4,,,,,Just A Girl by No Doubt. .
spotify:track:2diyn0LGRfXprGer1atyMH,Home To Another One,Silence Between Songs,Madison Beer,2023-09-15,149108,59,False,,2023-10-13T19:17:11Z,,Epic/Sing It Loud,0.677,0.522,11,-7.83,0,0.0445,0.0998,0.0553,0.709,0.458,132.994,4,,,,,Home To Another One by Madison Beer. .
spotify:track:5kHMfzgLZP95O9NBy0ku4v,I Can See You (Taylor’s Version) (From The Vault),Speak Now (Taylor's Version),Taylor Swift,2023-07-07,273186,69,False,,2023-10-13T19:17:10Z,,Taylor Swift,0.695,0.768,6,-4.883,1,0.0344,0.0577,0.0,0.0426,0.813,123.054,4,,,,,I Can See You (Taylor’s Version) (From The Vault) by Taylor Swift. .
spotify:track:5sp71CUt0jXRNqHblPGp7b,ballad of a homeschooled girl,GUTS,Olivia Rodrigo,2023-09-08,203369,70,False,,2023-10-13T19:17:09Z,,Olivia Rodrigo PS,0.351,0.884,1,-3.452,1,0.074,0.0623,0.0,0.335,0.408,120.166,4,,,,,ballad of a homeschooled girl by Olivia Rodrigo. .
spotify:track:22PMfvdz35fFKYnJyMn077,Marry You,Doo-Wops & Hooligans,Bruno Mars,2010-05-11,230192,77,False,,2023-10-13T19:17:08Z,,Atlantic Records,0.621,0.82,10,-4.865,1,0.0367,0.332,0.0,0.104,0.452,144.905,4,,,,,Marry You by Bruno Mars. .
spotify:track:6LxSe8YmdPxy095Ux6znaQ,Headlines,Take Care (Deluxe),Drake,2011-11-15,235986,87,True,,2023-10-13T19:17:08Z,rap,Cash Money Records/Young Money Ent./Universal Rec.,0.636,0.566,6,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894,4,,,,,Headlines by Drake. rap .
spotify:track:5FA9XC36IlV9bnhMqqzNc9,Woke Up In Japan,Youngblood (Deluxe),5 Seconds of Summer,2018-06-15,157002,48,False,,2023-10-02T15:35:35Z,,Capitol,0.679,0.866,7,-3.787,1,0.11,0.0119,0.0,0.146,0.651,126.914,4,,,,,Woke Up In Japan by 5 Seconds of Summer. .
spotify:track:2gyxAWHebV7xPYVxqoi86f,get him back!,GUTS,Olivia Rodrigo,2023-09-08,211141,75,True,,2023-10-02T14:58:19Z,,Olivia Rodrigo PS,0.553,0.847,5,-5.736,1,0.187,0.0143,0.0,0.561,0.733,162.024,4,,,,,get him back! by Olivia Rodrigo. .
spotify:track:0CsR9Y9SnC6ZWmekmVqSHz,Naked,Planet Her,Doja Cat,2021-06-25,223560,61,True,,2023-10-02T14:58:17Z,,Kemosabe Records/RCA Records,0.733,0.862,7,-5.736,1,0.197,0.374,0.00247,0.131,0.536,111.076,4,,,,,Naked by Doja Cat. .
spotify:track:6qlcjGJPTZEwR8nf2nSe9C,Wildflower,CALM,5 Seconds of Summer,2020-03-27,220536,57,False,,2023-10-01T22:31:31Z,,5 Seconds Of Summer/Interscope,0.644,0.768,6,-4.316,1,0.0455,0.174,0.0,0.469,0.598,108.992,4,,,,,Wildflower by 5 Seconds of Summer. .
spotify:track:7M62aDkiSepRVEb32T9IO4,First Time,Unreal Unearth,Hozier,2023-08-18,233173,54,False,,2023-09-29T21:20:39Z,,Rubyworks / Universal-Island Records Ltd,0.432,0.651,1,-7.162,1,0.069,0.182,6.4e-05,0.105,0.484,79.418,4,,,,,First Time by Hozier. .
spotify:track:0NiWSr6RZQQKWH2yG7fnrC,De Selby (Part 2),Unreal Unearth,Hozier,2023-08-18,227826,57,False,,2023-09-29T21:20:35Z,,Rubyworks / Universal-Island Records Ltd,0.601,0.86,6,-5.374,0,0.0653,0.08,0.000369,0.189,0.65,161.96,4,,,,,De Selby (Part 2) by Hozier. .
spotify:track:4gzZmBLq2t7667jnDoamDL,Glisten by the Wind,SPIRALS,Nick Leng,2022-07-22,46065,49,False,,2023-09-23T15:51:22Z,,SOTA Records,0.26,0.0396,1,-24.322,1,0.0343,0.958,0.855,0.107,0.12,79.719,5,,,,,Glisten by the Wind by Nick Leng. .
spotify:track:3SRtygyWBQnoxuOPtdBPm2,De Selby (Part 2),Unreal Unearth,Hozier,2023-08-18,227826,60,False,,2023-09-18T15:40:26Z,,Columbia,0.598,0.861,6,-5.351,0,0.0604,0.0814,0.000652,0.185,0.644,161.956,4,,,,,De Selby (Part 2) by Hozier. .
spotify:track:66U7ONHIJtYcvctBuc6yCe,Good Feeling,Good Feeling (VIP Mix),Duvall;Sam Gray,2022-06-24,169440,44,True,,2023-09-15T02:12:30Z,,Armada Music,0.692,0.842,9,-3.27,1,0.0347,0.0129,1.64e-06,0.17,0.49,125.015,4,,,,,Good Feeling by Duvall;Sam Gray. .
spotify:track:2xC3aQCmwgsW7ChDlJxLca,Back On 74,Back On 74,Jungle,2023-07-27,209482,0,False,,2023-08-24T00:50:50Z,,Caiola Records,0.62,0.761,10,-7.282,0,0.175,0.207,0.000147,0.269,0.194,146.003,4,,,,,Back On 74 by Jungle. .
spotify:track:7cm50Lw03k6VvRauJtkyTj,this is me trying,folklore (deluxe version),Taylor Swift,2020-08-18,195106,64,False,,2023-08-20T03:49:17Z,,Taylor Swift,0.511,0.478,9,-9.837,1,0.0322,0.312,2.3e-05,0.147,0.408,135.882,4,,,,,this is me trying by Taylor Swift. .
spotify:track:5VYWxXUpxuxEmCqMLDqICo,long story short,evermore (deluxe version),Taylor Swift,2021-01-07,215920,64,False,,2023-08-20T03:47:16Z,,TS/Republic,0.546,0.73,0,-7.704,1,0.0417,0.66,0.179,0.0972,0.573,157.895,4,,,,,long story short by Taylor Swift. .
spotify:track:6pYNq0ZwpPVazKzsqpf0G8,The Very First Night (Taylor's Version) (From The Vault),Red (Taylor's Version),Taylor Swift,2021-11-12,200280,67,False,,2023-08-20T03:46:16Z,,Taylor Swift,0.678,0.733,7,-5.025,1,0.0281,0.00115,0.0,0.104,0.581,121.009,4,,,,,The Very First Night (Taylor's Version) (From The Vault) by Taylor Swift. .
spotify:track:4e5ayHsOLJNLTGfjau2mEw,The Lucky One (Taylor's Version),Red (Taylor's Version),Taylor Swift,2021-11-12,240466,61,False,,2023-08-20T03:45:23Z,,Taylor Swift,0.686,0.571,4,-7.138,1,0.05,0.066,0.0,0.0608,0.538,117.889,4,,,,,The Lucky One (Taylor's Version) by Taylor Swift. .
spotify:track:22bPsP2jCgbLUvh82U0Z3M,The Way I Loved You (Taylor’s Version),Fearless (Taylor's Version),Taylor Swift,2021-04-09,243136,76,False,,2023-08-20T03:43:28Z,,Taylor Swift,0.402,0.732,5,-4.665,1,0.0484,0.0033,0.0,0.108,0.472,161.032,4,,,,,The Way I Loved You (Taylor’s Version) by Taylor Swift. .
spotify:track:56pHllZT7QOacB0bP56ofx,Chasing Pavements,19,Adele,2008-01-28,210506,71,False,,2023-08-20T03:36:39Z,soft pop,XL Recordings,0.616,0.47,5,-6.092,0,0.0253,0.291,0.0,0.111,0.325,80.03,4,,,,,Chasing Pavements by Adele. soft pop .
spotify:track:0fCwTrRNfoNk962ati8n2K,All Your'n,Country Squire,Tyler Childers,2019-08-02,218290,79,False,,2023-08-20T03:34:31Z,"country,outlaw country,red dirt,alt country,texas country,bluegrass",Hickman Holler Records/RCA Records,0.585,0.55,11,-7.342,1,0.0255,0.408,3.97e-05,0.115,0.839,78.176,4,,,,,"All Your'n by Tyler Childers. country,outlaw country,red dirt,alt country,texas country,bluegrass ."
spotify:track:0L3oQdYUvVbsOOPJSkZ3C3,Would That I,"Wasteland, Baby!",Hozier,2019-03-01,268293,70,False,,2023-08-20T03:34:07Z,,Universal-Island Records Ltd.,0.397,0.526,5,-6.032,1,0.0288,0.242,0.00537,0.108,0.497,64.895,4,,,,,Would That I by Hozier. .
spotify:track:3FFpGDzfkwJGjfIqM6BNMC,Love & War in Your Twenties,Dark in the City,Jordy Searcy,2018-02-15,250547,0,False,,2023-08-20T03:32:03Z,,FRTYFVE,0.736,0.525,2,-9.694,1,0.0296,0.22,0.00153,0.127,0.529,102.986,4,,,,,Love & War in Your Twenties by Jordy Searcy. .
spotify:track:28n8z9IQKyjMPxmvYMBqZa,The Kind of Love We Make,The Kind of Love We Make,Luke Combs,2022-06-17,224435,68,False,,2023-08-20T03:31:12Z,country,River House Artists/Columbia Nashville,0.608,0.745,1,-4.13,1,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025,4,,,,,The Kind of Love We Make by Luke Combs. country .
spotify:track:0L6UCE1Y0KX3MF2AtxlntI,Fragile,Fragile,Kygo;Labrinth,2016-03-18,230961,0,False,,2023-08-20T03:28:21Z,tropical house,Kygo,0.47,0.422,5,-7.474,1,0.0522,0.177,0.000216,0.0879,0.218,149.505,4,,,,,Fragile by Kygo;Labrinth. tropical house .
spotify:track:5FQ77Cl1ndljtwwImdtjMy,Heaven,The Show,Niall Horan,2023-06-09,186043,69,False,,2023-08-20T03:24:51Z,,Capitol Records,0.569,0.758,5,-3.423,1,0.025,0.0739,0.0,0.326,0.703,91.986,4,,,,,Heaven by Niall Horan. .
spotify:track:2ezQq2qWhGO6J6q5JwC50d,All Of The Time,Loving In Stereo,Jungle,2021-08-13,182040,62,False,,2023-08-20T03:21:54Z,,Caiola Records,0.694,0.874,5,-5.988,0,0.0413,0.0367,0.0963,0.955,0.877,130.007,4,,,,,All Of The Time by Jungle. .
spotify:track:6I6QkE2UVSj9YX48oRrD6e,GOOD TIMES,GOOD TIMES / PROBLEMZ,Jungle,2022-05-30,181312,59,False,,2023-08-20T02:34:41Z,,Caiola Records,0.629,0.947,11,-4.414,0,0.0592,0.0856,0.0262,0.328,0.659,133.007,4,,,,,GOOD TIMES by Jungle. .
spotify:track:2B664ulJSVBd6B8SAY3Wux,Oysters In My Pocket,Oysters In My Pocket,Royel Otis,2022-03-10,162338,76,False,,2023-08-20T02:32:47Z,indie,House Anxiety / Ourness,0.598,0.924,6,-4.974,0,0.0623,0.0205,0.799,0.17,0.611,168.017,4,,,,,Oysters In My Pocket by Royel Otis. indie .
spotify:track:2FRIlpIMUnF3rrUBxOpJMX,Around U,Delirium (Deluxe),Ellie Goulding,2015-11-06,197851,32,False,,2023-08-17T14:09:31Z,,Polydor Records,0.615,0.856,7,-5.972,1,0.0772,0.0327,4.67e-06,0.155,0.82,165.992,4,,,,,Around U by Ellie Goulding. .
spotify:track:1i9lZvlaDdWDPyXEE95aiq,TELEKINESIS (feat. SZA & Future),UTOPIA,Travis Scott;SZA;Future,2023-07-28,353754,77,True,,2023-08-03T21:21:10Z,"rap,r&b",Cactus Jack/Epic,0.458,0.535,5,-4.854,0,0.0281,0.575,0.0,0.168,0.216,82.826,4,,,,,"TELEKINESIS (feat. SZA & Future) by Travis Scott;SZA;Future. rap,r&b ."
spotify:track:69Wf3RZaI4tOJMAYbn9Mkl,You Don't Go To Parties,5SOS5,5 Seconds of Summer,2022-09-23,195821,0,False,,2023-07-31T18:35:13Z,,BMG Rights Management (US) LLC,0.611,0.786,1,-3.565,1,0.0508,0.00345,0.0,0.11,0.624,122.027,3,,,,,You Don't Go To Parties by 5 Seconds of Summer. .
spotify:track:23RoR84KodL5HWvUTneQ1w,(It Goes Like) Nanana - Edit,(It Goes Like) Nanana [Edit],Peggy Gou,2023-06-15,231545,75,False,,2023-07-22T05:49:29Z,,XL Recordings,0.671,0.876,7,-5.681,0,0.0352,0.12,0.188,0.0823,0.964,129.998,4,,,,,(It Goes Like) Nanana - Edit by Peggy Gou. .
spotify:track:5cW2vpLQneFlq6QaLmzXe8,Francesca,De Selby (Part 2),Hozier,2023-07-21,270066,0,False,,2023-07-21T20:12:39Z,,Columbia,0.303,0.583,2,-7.217,1,0.0344,0.000232,1.61e-06,0.117,0.184,177.98,4,,,,,Francesca by Hozier. .
spotify:track:2hns6Dv29Yrg68AVTJiAyA,Who Knew - Edit,I'm Not Dead,P!nk,2006-04-04,208493,75,False,,2023-07-21T16:30:29Z,,LaFace/Legacy,0.688,0.734,9,-4.569,1,0.0274,0.00462,0.0,0.0756,0.46,140.004,4,,,,,Who Knew - Edit by P!nk. .
spotify:track:4riDfclV7kPDT9D58FpmHd,Some,Some,Steve Lacy,2016-10-31,118393,75,True,,2023-07-18T02:05:24Z,,L-M Records,0.784,0.554,7,-6.417,1,0.03,0.00548,0.254,0.0995,0.634,104.01,4,,,,,Some by Steve Lacy. .
spotify:track:3znPiywA0q1VK2jgAZFDoI,Irresistible,American Beauty/American Psycho,Fall Out Boy,2015-01-16,206506,64,False,,2023-07-17T16:57:40Z,"emo,pop punk",Island Records,0.485,0.938,2,-3.123,1,0.112,0.0706,0.0,0.236,0.444,165.049,4,,,,,"Irresistible by Fall Out Boy. emo,pop punk ."
spotify:track:7klL6qvAu4ZzthaUzLvtIN,U + Ur Hand,I'm Not Dead,P!nk,2006-04-04,214386,0,True,,2023-07-14T14:04:34Z,,LaFace Records,0.709,0.891,0,-3.688,1,0.0528,0.00144,0.0,0.034,0.886,141.04,4,,,,,U + Ur Hand by P!nk. .
spotify:track:7gUg4GdOA6Y6yRDe36GIjK,You,Pharmacy,Galantis,2015-06-05,221286,49,False,,2023-07-14T13:54:18Z,,Big Beat Records/Atlantic,0.184,0.871,8,-3.245,0,0.0661,0.00837,0.167,0.15,0.21,127.972,4,,,,,You by Galantis. .
spotify:track:3k79jB4aGmMDUQzEwa46Rz,vampire,vampire,Olivia Rodrigo,2023-06-30,219724,4,True,,2023-06-30T13:05:09Z,,Olivia Rodrigo PS,0.484,0.53,5,-5.82,1,0.054,0.148,0.0,0.283,0.319,136.874,4,,,,,vampire by Olivia Rodrigo. .
spotify:track:4LpUpiYoZ2M3Z1kmhn4EQo,Still Beating,This Old Dog,Mac DeMarco,2017-05-05,181586,73,False,,2023-06-28T19:23:57Z,"indie,lo-fi indie",Captured Tracks,0.709,0.496,1,-10.528,0,0.0417,0.581,0.191,0.151,0.469,78.477,4,,,,,"Still Beating by Mac DeMarco. indie,lo-fi indie ."
spotify:track:0jYfN0oxUjdYmAifDBORz9,Friends,Vibes,Vacations,2016,152360,62,False,,2023-06-26T11:57:01Z,,Nettwerk Music Group,0.585,0.802,11,-6.352,0,0.0294,0.000204,0.246,0.0779,0.393,89.92,4,,,,,Friends by Vacations. .
spotify:track:0p402scjAt8DrBGcbxPJHg,Until We Get There,Wildewoman (Expanded Edition),Lucius,2014-11-24,208144,0,False,,2023-06-23T23:26:15Z,,Mom+Pop,0.523,0.74,7,-8.738,1,0.0483,0.047,0.164,0.121,0.142,123.015,4,,,,,Until We Get There by Lucius. .
spotify:track:0SyxZC4wlqAwf20cHE6Xon,Bulletproof,Bulletproof,La Roux;GAMPER & DADONI,2021-05-21,162213,71,False,,2023-06-13T18:33:29Z,tropical house,Polydor Records,0.752,0.771,6,-5.95,1,0.0311,0.00341,1.73e-05,0.0905,0.527,126.02,4,,,,,Bulletproof by La Roux;GAMPER & DADONI. tropical house .
spotify:track:59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),I NEVER LIKED YOU,Future;Drake;Tems,2022-04-29,189893,83,True,,2023-06-12T13:58:25Z,"rap,afrobeats,afro r&b,alté,afrobeat",Epic/Freebandz,0.463,0.642,1,-4.474,1,0.34,0.314,0.0,0.0686,0.339,83.389,4,,,,,"WAIT FOR U (feat. Drake & Tems) by Future;Drake;Tems. rap,afrobeats,afro r&b,alté,afrobeat ."
spotify:track:3pf96IFggfQuT6Gafqx2rt,Sunny,Take The Heat Off Me,Boney M.,1976,242240,71,False,,2023-05-31T06:55:05Z,disco,MCI,0.647,0.868,0,-6.427,0,0.106,0.088,0.124,0.129,0.804,121.82,4,,,,,Sunny by Boney M.. disco .
spotify:track:5ho74ZlMvEbyhFutCd8SGg,Holy Ghost,Dopamine,BØRNS,2015-10-16,256653,56,False,,2023-05-15T03:12:57Z,,UMGRI Interscope,0.591,0.874,6,-4.224,0,0.0562,0.00153,1.45e-05,0.0602,0.775,89.998,4,,,,,Holy Ghost by BØRNS. .
spotify:track:41d2Q6DHcM20OdzynkRtvf,Daft Pretty Boys,Disappear Here,Bad Suns,2016-09-16,187013,0,True,,2023-05-15T03:12:17Z,,Vagrant Records,0.662,0.837,8,-5.015,1,0.0582,0.0623,0.0,0.0931,0.613,136.998,4,,,,,Daft Pretty Boys by Bad Suns. .
spotify:track:2d3QlXE6FXFDeodiS66yjM,Weekend Friend,Weekend Friend,Goth Babe,2019-01-19,209454,63,False,,2023-05-15T03:12:09Z,,Goth Babe,0.409,0.594,1,-9.725,1,0.031,0.032,0.0391,0.0904,0.212,110.187,4,,,,,Weekend Friend by Goth Babe. .
spotify:track:2pA4ip3VIEVcIa3qE02oAX,"10,000 Emerald Pools",Dopamine,BØRNS,2015-10-16,174693,67,False,,2023-05-15T03:11:58Z,,UMGRI Interscope,0.568,0.578,6,-5.589,1,0.0404,0.00694,0.000353,0.099,0.555,139.951,4,,,,,"10,000 Emerald Pools by BØRNS. ."
spotify:track:0Nf53RDPZEjFrQE4B5n6Vf,Yellow Flicker Beat,Yellow Flicker Beat (From The Hunger Games: Mockingjay Part 1),Lorde,2014-09-30,232506,61,False,,2023-05-15T03:11:53Z,,Hunger Games 3/Mockingjay,0.585,0.61,1,-8.388,1,0.0353,0.103,0.000314,0.113,0.0597,94.969,4,,,,,Yellow Flicker Beat by Lorde. .
spotify:track:5TuTHrKzN6NweeQaKkBNb7,Relax,Vibes,Vacations,2016,158573,68,False,,2023-05-15T03:11:46Z,,Nettwerk Music Group,0.471,0.881,11,-4.483,0,0.0467,0.0588,0.000378,0.26,0.544,169.898,4,,,,,Relax by Vacations. .
spotify:track:61jCFoNIuzQnc9UovuzNVW,IRIS,Voodoo Blu,Ashes To Amber,2018-10-01,151578,14,False,,2023-05-15T03:11:39Z,,Ashes To Amber under exclusive license to Amuseio AB,0.725,0.543,6,-9.089,1,0.0387,0.28,0.475,0.113,0.415,140.051,4,,,,,IRIS by Ashes To Amber. .
spotify:track:5mIOsPuQdXchVY0jB5NO9Q,4EVER,4EVER,Clairo,2018-04-27,159595,29,False,,2023-05-15T03:11:32Z,bedroom pop,FADER Label,0.75,0.585,9,-7.576,0,0.0285,0.049,0.00552,0.155,0.584,102.331,4,,,,,4EVER by Clairo. bedroom pop .
spotify:track:4JpazKcfOhbwqZrsYhzHee,Jackie and Wilson,Hozier (Expanded Edition),Hozier,2014-09-19,223120,69,False,,2023-05-15T03:11:30Z,,Columbia,0.555,0.727,6,-4.202,1,0.0388,0.0579,7.52e-06,0.0937,0.739,82.142,4,,,,,Jackie and Wilson by Hozier. .
spotify:track:0ujsBQIHVikzdQOekiu5gS,Enter Galactic (Love Connection Part I),Man On The Moon: The End Of Day (Deluxe),Kid Cudi,2009-01-01,260200,56,True,,2023-05-15T03:11:29Z,,Kid Cudi/Universal Records,0.75,0.707,10,-7.936,0,0.0393,0.106,0.00102,0.449,0.794,120.004,4,,,,,Enter Galactic (Love Connection Part I) by Kid Cudi. .
spotify:track:1l4iQsOZ5sOXZPMQLvouaB,Coast (feat. Anderson .Paak),Coast,Hailee Steinfeld;Anderson .Paak,2022-07-29,166720,61,False,,2023-05-15T03:11:27Z,,Mercury Records / Republic Records,0.727,0.832,1,-5.153,0,0.0495,0.0125,9.96e-06,0.116,0.813,111.988,4,,,,,Coast (feat. Anderson .Paak) by Hailee Steinfeld;Anderson .Paak. .
spotify:track:03MWa1FMygR3RrQoQytsjS,Cudi Zone,Man On The Moon: The End Of Day (Deluxe),Kid Cudi,2009-01-01,259040,61,True,,2023-05-15T03:11:27Z,,Kid Cudi/Universal Records,0.706,0.691,9,-5.86,0,0.0338,0.546,1.3e-06,0.366,0.599,134.751,4,,,,,Cudi Zone by Kid Cudi. .
spotify:track:3Yt9lRtS5V4nbJnwcgFgvC,You Da One,Talk That Talk,Rihanna,2011-11-19,200013,79,True,,2023-05-15T03:11:26Z,,Def Jam Recordings,0.702,0.715,5,-5.377,0,0.0425,0.503,2.44e-05,0.126,0.863,127.048,4,,,,,You Da One by Rihanna. .
spotify:track:29TAc4GX2PqH3EIr0GvoHE,Kill You To Try,AURORA,Daisy Jones & The Six,2023-03-02,312159,50,False,,2023-05-15T03:11:24Z,,Atlantic Records,0.53,0.726,5,-5.637,1,0.0495,0.00857,0.0,0.182,0.73,145.081,4,,,,,Kill You To Try by Daisy Jones & The Six. .
