track_id,energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_album_name,playlist_name,track_name,instrumentalness,mode,key,acousticness,playlist_subgenre,rating,small_text,review,gemini_review
3DyVz6qqitxtM5w7YM53ej,0.832,164.852,0.491,world,-5.606,0.0436,0.375,"Hiromitsu Agatsuma, Chen Min, Akira Senju",4.0,0.0371,39,蒼風,Traditional Japanese,風林火山 ～月冴ゆ夜～,0.822,0.0,2.0,0.00287,japanese,,,,
5YE5eaEdYTHpM4IV6IEC9O,0.419,83.799,0.41,world,-17.154,0.0721,0.247,Tomoe-Ryu Yutakadaiko,4.0,0.0592,29,tomoe-ryu yutakadaiko: japanese drums,Traditional Japanese,Toyohashi-matsuri (Toyohashi Festival) - Onibi (Demon Flame),0.878,1.0,0.0,0.847,japanese,,,,
6iWa5JqjmS5DZeRKtWA0Cu,0.0341,81.658,0.266,world,-23.265,0.106,0.0738,Hideo Osaka Ensemble,4.0,0.0351,28,traditional music of the japanese geisha,Traditional Japanese,A Ri Rang,4.21e-06,1.0,7.0,0.985,japanese,,,,
4gWndLZ8bPDOvSHnst149L,0.301,114.346,0.506,world,-15.984,0.384,0.497,Tomoe-Ryu Yutakadaiko,4.0,0.0458,30,tomoe-ryu yutakadaiko: japanese drums,Traditional Japanese,Haneko odori (Bouncing Dance),0.79,0.0,4.0,0.569,japanese,,,,
4QgTMG5M3lkrMnLXyNqhpy,0.155,72.199,0.267,world,-24.627,0.138,0.386,Hideo Osaka Ensemble,3.0,0.0502,30,traditional music of the japanese geisha,Traditional Japanese,Samurai Song,0.28,0.0,10.0,0.954,japanese,,,,
6OlfxIp7z9TdTL65inRmqs,0.411,138.331,0.537,world,-17.968,0.0969,0.418,Taisei Iwasaki,4.0,0.126,23,"terra humana: japon, l'empire du soleil levant",Traditional Japanese,Kodaiko,0.969,0.0,8.0,0.799,japanese,,,,
5BNPcRmOsOc6gL9nWTIsWh,0.401,99.7,0.588,world,-16.749,0.106,0.158,Joji Hirota Taiko Drummers,4.0,0.121,26,joji hirota and the taiko drummers: japanese taiko,Traditional Japanese,Musashi Mai Uchi,0.927,1.0,3.0,0.801,japanese,,,,
48y2ToLHBlac7TYtISutUc,0.259,90.047,0.426,world,-12.203,0.138,0.338,Masayo Ishigure,4.0,0.0428,27,grace,Traditional Japanese,Haru no Umi,0.767,0.0,9.0,0.989,japanese,,,,
1wPV9k1f0f5WjRsDTOTyEb,0.599,145.895,0.508,world,-13.285,0.0824,0.377,Yoshida Brothers,4.0,0.0793,24,the yoshida brothers 〜20th. anniversary from debut〜,Traditional Japanese,じょんがら 健一,0.96,1.0,5.0,0.753,japanese,,,,
6VQ4M5ZwIJgcJbVbF51kvw,0.216,131.186,0.617,world,-19.88,0.135,0.651,Shogetsu Watanabe,4.0,0.045,21,japanese folk music,Traditional Japanese,Yamaguchi Sansa Odoriuta,0.424,1.0,8.0,0.958,japanese,,,,
61TehSBxHRAsGccFegrgu7,0.228,93.573,0.554,world,-15.804,0.27,0.289,Ensemble Kineya,4.0,0.0976,22,"japon, japan : nagauta",Traditional Japanese,Kurama Yama,1.22e-05,1.0,5.0,0.901,japanese,,,,
6oZXDCZVtxDFCxJiWtG0OZ,0.304,116.616,0.573,world,-12.725,0.102,0.626,Traditional Japanese Music,4.0,0.0916,27,traditional japanese music,Traditional Japanese,Japanese Traditional Music,0.971,0.0,1.0,0.979,japanese,,,,
5xXcogwm5c1IRPG3BaaFJF,0.132,126.101,0.352,world,-14.51,0.0675,0.386,Matsu Take Ensemble,4.0,0.036,19,traditional japanese music: yamabiko (mountain echo),Traditional Japanese,Harusame,0.533,0.0,7.0,0.988,japanese,,,,
3Qf0oQL2haozbhykA6h3Bo,0.279,173.186,0.438,world,-23.868,0.118,0.372,Wadaiko Matsuriza,3.0,0.0626,26,wadaiko matsuriza: japanese drums,Traditional Japanese,Otoko-koko-ni Ariki (This is the man),0.958,1.0,7.0,0.837,japanese,,,,
7LXYAACrUjhjZFUEeSqlSj,0.0734,97.917,0.604,world,-20.326,0.0684,0.293,The Kyoto Nohgaku Kai,3.0,0.076,18,the ultimate japanese music collection: 16 tracks from the legendary lyrichord recordings,Traditional Japanese,Deha,0.0103,1.0,6.0,0.852,japanese,,,,
2a05ZVwyOuihPPQtnX7IQw,0.326,169.856,0.467,world,-8.425,0.18,0.521,Music Time,4.0,0.0264,22,japanese tea ceremony,Traditional Japanese,Japanese Tea Ceremony,0.931,0.0,9.0,0.883,japanese,,,,
6tvZQcXH35A3F8zAVZGdF2,0.29,110.38,0.415,world,-22.68,0.11,0.159,Kodo,4.0,0.0407,19,暁 akatsuki,Traditional Japanese,暁 Akatsuki,0.943,1.0,1.0,0.475,japanese,,,,
2J43ndIKr1nkyRTdVxfSnB,0.787,109.101,0.538,world,-11.566,0.0999,0.783,Japanese Taiko Drums,4.0,0.075,20,japanese drums,Traditional Japanese,Japanese Drums,0.922,1.0,7.0,0.629,japanese,,,,
3kDOnhAAX3l0FQcZjLdQcP,0.00293,115.722,0.294,world,-16.099,0.0708,0.658,Asian Traditional Music,3.0,0.0516,22,"traditional asian music: chinese, japanese, tibetan, korean, oriental shamisen and shakuhachi",Traditional Japanese,Japanese Peace Song,0.000331,1.0,0.0,0.994,japanese,,,,
3eGjWXdNJGVxB4bDr0TxBi,0.181,105.181,0.223,ambient,-15.087,0.129,0.179,"Uno Helmersson, Mari Samuelsen, Jesper Söderqvist, Gunnar Flagstad, TrondheimSolistene",4.0,0.0431,42,nordic noir,Nordic Noir,Timelapse,0.262,0.0,7.0,0.882,noir,,,,
49kvaxWkvLCNHka049HuVF,0.124,132.077,0.162,ambient,-12.6,0.107,0.0686,"Ólafur Arnalds, Mari Samuelsen, Hakon Samuelsen, TrondheimSolistene",4.0,0.0431,34,nordic noir,Nordic Noir,Near Light,0.602,1.0,2.0,0.961,noir,,,,
5eFDL7UQbzTIpudZQiis28,0.0663,75.588,0.137,ambient,-18.334,0.154,0.0596,"Frans Bak, Mari Samuelsen, Hakon Samuelsen, Keld Haaning Ibsen, TrondheimSolistene",4.0,0.0404,20,nordic noir,Nordic Noir,The Mist: Pt. 1,0.623,0.0,0.0,0.983,noir,,,,
30x8x9ogHPmOMRjQmfV4w3,0.196,135.98,0.189,ambient,-14.51,0.112,0.106,"Frans Bak, Mari Samuelsen, Hakon Samuelsen, Keld Haaning Ibsen, TrondheimSolistene",3.0,0.0426,17,nordic noir,Nordic Noir,The Mist: Pt. 2,0.457,0.0,0.0,0.987,noir,,,,
1wCajGSdprYHaLqsPsaY0n,0.0391,67.4,0.252,ambient,-21.635,0.359,0.13,"Frans Bak, Mari Samuelsen, Hakon Samuelsen, Keld Haaning Ibsen, TrondheimSolistene",3.0,0.0398,17,nordic noir,Nordic Noir,The Mist: Pt. 3,0.655,1.0,8.0,0.951,noir,,,,
78fpgzqnPdZqTK7RV0pdoK,0.0193,100.334,0.2,ambient,-17.298,0.0953,0.0382,"Arvo Pärt, Mari Samuelsen, TrondheimSolistene",4.0,0.0438,14,nordic noir,Nordic Noir,Darf ich ...,0.0058,0.0,6.0,0.961,noir,,,,
31nQoFUcVrkG5w556Qtish,0.138,87.528,0.233,ambient,-15.585,0.136,0.0346,"Johan Söderqvist, Mari Samuelsen, TrondheimSolistene",4.0,0.0403,15,nordic noir,Nordic Noir,Love & Rage,0.373,0.0,4.0,0.904,noir,,,,
6nQOHLEyMRpNRQZKeMskjt,0.0172,74.931,0.159,ambient,-31.017,0.102,0.0297,"Mari Samuelsen, Hakon Samuelsen, Johan Söderqvist, Uno Helmersson, TrondheimSolistene",4.0,0.0474,18,nordic noir,Nordic Noir,"Study In Rituals, Prelude",0.988,0.0,4.0,0.941,noir,,,,
7jWSQ1hv0oLTlgja4570dH,0.336,149.638,0.454,arabic,-12.76,0.288,0.4,Kanari Music,4.0,0.0308,12,ana delay,Middle Eastern Chill,Ana Delay,0.709,0.0,2.0,0.943,chill,,,,
3tT7GisdKZYPW1suW2GVqm,0.251,152.037,0.522,arabic,-20.421,0.064,0.414,"Brian Keane, Omar Faruk Tekbilek",4.0,0.0399,35,beyond the sky,Middle Eastern Chill,Kolaymi,0.935,0.0,7.0,0.802,chill,,,,
1qJHbbkKgERj3Hugvb5MwD,0.295,155.936,0.251,arabic,-15.441,0.0868,0.597,Omar Faruk Tekbilek,4.0,0.0335,26,longing (best of omar faruk tekbilek),Middle Eastern Chill,Last Moments of Love,0.947,1.0,10.0,0.916,chill,,,,
7Hw2XpM0HJsVhNo5btPUzH,0.235,110.155,0.647,arabic,-18.303,0.208,0.35,Omar Faruk Tekbilek,4.0,0.0319,34,mystical garden,Middle Eastern Chill,Hasret,0.926,0.0,7.0,0.875,chill,,,,
69632kGSUy0dC63WO9RRUD,0.106,143.972,0.643,world,-15.241,0.0905,0.262,变奏的梦想,4.0,0.0351,44,鸿影,Chinese Traditional,鸿影,0.937,0.0,1.0,0.962,chinese,,,,
4S7ztCZpuOIcqZdhgcOJye,0.4,147.941,0.686,world,-8.546,0.349,0.293,Yume.Play,4.0,0.0412,41,nature's wishes,Chinese Traditional,Dance of The Lotus,0.678,0.0,6.0,0.514,chinese,,,,
0ogxv7X1kzVxlZfAP9iz2L,0.106,135.693,0.389,world,-19.97,0.417,0.161,赵燮,4.0,0.0281,41,失去灵魂,Chinese Traditional,灵魂的和谐,0.844,1.0,7.0,0.983,chinese,,,,
10Rvl2wSWYXxIP1fadu6J5,0.0281,115.416,0.51,world,-19.711,0.228,0.239,赵燮,4.0,0.0378,34,梦想花园,Chinese Traditional,晨风,0.956,0.0,2.0,0.759,chinese,,,,
3qmVxBh0ICwRGDOCMV41aV,0.328,82.981,0.483,world,-11.602,0.215,0.139,小vie,4.0,0.0292,37,长安不良人 (变奏版),Chinese Traditional,长安不良帅 - 变奏版,0.413,0.0,9.0,0.888,chinese,,,,
4PPHtK4k8Ssmds7ZB2uhwh,0.202,113.956,0.564,world,-14.361,0.0971,0.168,hopeless_0taku,4.0,0.0311,36,暖かい,Chinese Traditional,壊れやすい心,0.967,0.0,5.0,0.931,chinese,,,,
2GkdjaCTFx4rb5obpIvm6B,0.147,97.493,0.796,world,-16.089,0.0927,0.568,Kuroki,4.0,0.0472,32,timeless paths,Chinese Traditional,Crimson Lanterns,0.946,1.0,11.0,0.501,chinese,,,,
7bbJDj4Q9Q28xPOcVoVHXc,0.23,68.529,0.474,world,-17.34,0.0957,0.343,浩宇,4.0,0.0345,32,风和树叶,Chinese Traditional,风和树叶,0.855,0.0,3.0,0.101,chinese,,,,
52NyIy61TszwScgdfp5YOj,0.309,135.783,0.655,world,-6.787,0.122,0.14,"刘珂矣, 百慕三石",4.0,0.0287,39,半壶纱,Chinese Traditional,缥缃醉 - 纯音乐,0.116,0.0,11.0,0.946,chinese,,,,
3s2ItWAAnsK2xTqCuGa5z2,0.321,89.265,0.18,world,-12.766,0.531,0.04,小vie,4.0,0.029,31,情缘,Chinese Traditional,情缘,0.243,0.0,7.0,0.716,chinese,,,,
6u5pc2J1JNtOGOfNQT5hxs,0.272,143.741,0.625,world,-15.776,0.1,0.284,Kuroki,4.0,0.0287,31,timeless paths,Chinese Traditional,Lotus,0.462,1.0,1.0,0.00219,chinese,,,,
1cSEXK6gjJ8T6jIzArJQAx,0.192,120.152,0.62,world,-10.819,0.0979,0.225,Yume.Play,4.0,0.0345,37,nature's wishes,Chinese Traditional,Mystic Cascade,0.435,0.0,4.0,0.424,chinese,,,,
4f2WSnffOLh1afkyklWeUz,0.26,116.501,0.388,world,-10.388,0.109,0.0441,hopeless_0taku,4.0,0.0326,33,暖かい,Chinese Traditional,暖かい,0.728,0.0,4.0,0.974,chinese,,,,
0cVCpWNHMq0QU8ZiWV1att,0.195,116.915,0.404,world,-16.008,0.48,0.356,赵燮,4.0,0.0356,39,失去灵魂,Chinese Traditional,无条件的爱,0.653,0.0,8.0,0.914,chinese,,,,
2DCiAEkXP2qHlQnDbWMbWw,0.135,118.0,0.503,world,-18.121,0.107,0.532,Kuroki,4.0,0.0377,32,timeless paths,Chinese Traditional,The Night Whisperer,0.931,0.0,1.0,0.95,chinese,,,,
1uUkXjNg6LwqHO7FlHPJ0Q,0.125,86.05,0.315,world,-18.076,0.139,0.295,浩宇,4.0,0.0329,33,风和树叶,Chinese Traditional,风之歌,0.971,0.0,2.0,0.846,chinese,,,,
1XdoFBcczn96MWwncGM5HD,0.223,96.001,0.579,world,-14.545,0.166,0.0634,"变奏的梦想, 喵步小雨中",4.0,0.0284,35,"跨越千山,仍未见你的模样",Chinese Traditional,"跨越千山,仍未见你的模样",0.905,0.0,6.0,0.848,chinese,,,,
4GqFlXc78N9wqwIl2SU46Y,0.0379,67.539,0.462,world,-25.122,0.0586,0.475,浩宇,4.0,0.0381,33,风和树叶,Chinese Traditional,跳舞的叶子,0.918,0.0,2.0,0.972,chinese,,,,
7M2Td6XOfGZAy7l2pJQYjh,0.327,133.935,0.721,world,-11.461,0.103,0.211,Yume.Play,4.0,0.0298,36,nature's wishes,Chinese Traditional,Nature's Wishes,0.656,0.0,6.0,0.716,chinese,,,,
5vVRNnABCgt55Olo04H3t2,0.23,139.957,0.465,world,-13.52,0.101,0.143,"刘珂矣, 百慕三石",4.0,0.0309,41,渡风,Chinese Traditional,暖山 - 纯音乐,0.581,0.0,7.0,0.894,chinese,,,,
1qu3usapDKn5ps4KqNszYv,0.13,128.073,0.688,world,-13.376,0.165,0.302,原調音樂,4.0,0.0658,35,原調古風輕音樂,Chinese Traditional,如絲古風（輕音樂）,0.866,0.0,4.0,0.943,chinese,,,,
3qFt4u4RH5T4JuvvnQV855,0.0869,144.325,0.687,world,-16.182,0.176,0.49,浩宇,4.0,0.0349,30,古老的传说,Chinese Traditional,被遗忘者的故事,0.95,0.0,7.0,0.894,chinese,,,,
5ls9MDEHJcZmKP0y7aB2So,0.155,83.977,0.606,world,-15.136,0.143,0.642,Kuroki,4.0,0.0308,35,summer in fujian,Chinese Traditional,The Night's Tranquility,0.927,1.0,0.0,0.71,chinese,,,,
4eFMX8oZvsifmGMfMaJF3j,0.277,132.057,0.721,world,-12.63,0.267,0.187,赵燮,5.0,0.0334,36,重生的生命,Chinese Traditional,重生的生命,0.545,0.0,5.0,0.856,chinese,,,,
5p3sftlIikSxTSX88EVTF1,0.386,142.127,0.519,world,-12.732,0.375,0.313,Yume.Play,4.0,0.0375,34,promise of prosperity,Chinese Traditional,Promise of Prosperity,0.773,0.0,3.0,0.68,chinese,,,,
6lmmgHhtb3XOGCKswKHrz2,0.254,153.975,0.443,world,-15.122,0.075,0.136,小vie,4.0,0.0303,24,朝花夕拾,Chinese Traditional,朝花夕拾,7.61e-06,0.0,5.0,0.228,chinese,,,,
36ubPfmLan1RwAHIAX22a8,0.0727,129.911,0.482,world,-21.779,0.0993,0.37,浩宇,4.0,0.0358,33,风和树叶,Chinese Traditional,闪亮的月亮,0.953,0.0,2.0,0.949,chinese,,,,
7wP9U0O7BrP83N3wJaT6Ub,0.394,132.168,0.701,world,-12.084,0.276,0.0554,Yume.Play,4.0,0.0409,36,enchanted journeys,Chinese Traditional,Enchanted Journeys,0.933,0.0,3.0,0.356,chinese,,,,
0ffDqXrFGWpKfYF7aYZ7Gv,0.301,82.986,0.696,world,-9.667,0.15,0.488,Kuroki,4.0,0.0342,37,summer in fujian,Chinese Traditional,Summer in Fujian,0.603,1.0,11.0,0.581,chinese,,,,
0cwQEiWO7bQdLUiOJcHDg1,0.201,113.001,0.326,world,-13.826,0.161,0.218,赵燮,4.0,0.0338,37,失去灵魂,Chinese Traditional,湖边小路,0.00723,1.0,3.0,0.692,chinese,,,,
27a7BIHnVmoq5mTV6fTwYu,0.107,139.803,0.502,world,-16.535,0.182,0.403,HOYO-MiX,4.0,0.032,36,genshin impact - jadeite redolence (original game soundtrack),Chinese Traditional,A Mild Tale Untold,0.57,1.0,7.0,0.986,chinese,,,,
7kGm9qisHidzmrERjxpOYE,0.281,75.019,0.465,world,-15.446,0.343,0.174,"刘珂矣, 百慕三石",4.0,0.0254,37,渡风,Chinese Traditional,风誓 - 纯音乐,0.609,0.0,9.0,0.536,chinese,,,,
5nrh8z0Zqm21p8rcdhsYzH,0.151,85.976,0.662,world,-16.44,0.165,0.322,浩宇,3.0,0.0346,27,风和树叶,Chinese Traditional,生锈的叶子,0.942,0.0,9.0,0.317,chinese,,,,
1E7hmzyb3oCS99QaMG7m9l,0.165,145.91,0.709,world,-18.894,0.205,0.537,赵燮,4.0,0.068,28,梦想花园,Chinese Traditional,穿过开阔的田野,0.945,0.0,4.0,0.853,chinese,,,,
3DmvuIy4vwjiDfdtkm2e2V,0.14,135.982,0.621,world,-12.355,0.18,0.279,Yume.Play,3.0,0.039,33,nature's wishes,Chinese Traditional,Mist Veil Over Falls,0.89,0.0,1.0,0.921,chinese,,,,
1vlTjMSAV9ZB6SPUYgvNkF,0.341,80.046,0.385,world,-11.199,0.17,0.133,小vie,4.0,0.0327,31,黯然,Chinese Traditional,黯然,0.056,0.0,6.0,0.901,chinese,,,,
412YRaEekwUnNj3Br73Xjd,0.324,144.087,0.695,world,-10.746,0.373,0.207,"Kuroki, Yume.Play",4.0,0.03,34,voice of the heart,Chinese Traditional,Painted Heart,0.236,0.0,2.0,0.719,chinese,,,,
2SKkFCch4M7XyW168YPQwE,0.107,100.045,0.68,world,-19.484,0.105,0.392,Lemage,4.0,0.0363,21,quiet reflections,Chinese Traditional,Quiet Reflections,0.902,0.0,1.0,0.992,chinese,,,,
7zliYMsLSKkGXAJEQWkkF9,0.258,134.008,0.57,world,-11.248,0.624,0.174,Yume.Play,4.0,0.0292,37,tales from the mystical realm,Chinese Traditional,Serenade of The wind,0.682,0.0,5.0,0.665,chinese,,,,
6c3Hgge0KVCE5xhar95Gty,0.313,125.0,0.446,world,-13.04,0.189,0.076,小vie,4.0,0.0401,31,清狂,Chinese Traditional,清狂《只画水墨》游戏插曲 - 洞箫版,0.388,0.0,4.0,0.878,chinese,,,,
7JsubGmueKhqNhfdAcKXNS,0.385,68.999,0.598,world,-11.237,0.164,0.104,Yume.Play,4.0,0.0284,36,tales from the mystical realm,Chinese Traditional,Serenity,0.805,0.0,8.0,0.325,chinese,,,,
77Yxt1QexQGpBXwSPhZLwA,0.195,79.933,0.419,world,-17.166,0.451,0.189,Lemage,4.0,0.0344,34,genshin impact & chill,Chinese Traditional,Winding River,0.0194,0.0,4.0,0.925,chinese,,,,
4m6MEwFwvWqOICKoe56gKk,0.493,120.101,0.641,world,-9.542,0.605,0.0555,Yume.Play,4.0,0.0295,39,inner peace,Chinese Traditional,Mezame,0.624,0.0,9.0,0.0261,chinese,,,,
0yQqU2vny9ZvbFgru4EARp,0.314,142.295,0.243,world,-13.96,0.315,0.207,赵燮,4.0,0.0328,33,不为人知的故事,Chinese Traditional,月亮的传说,0.56,0.0,7.0,0.658,chinese,,,,
6hA5QJjyv73sSNlLaOJQeW,0.252,129.869,0.422,world,-14.018,0.272,0.0776,Yume.Play,4.0,0.045,36,tales from the mystical realm,Chinese Traditional,Fallen Kingdom,0.896,0.0,8.0,0.925,chinese,,,,
2Jh0a1pKxhjZrCqgDTpQym,0.124,95.992,0.771,world,-22.334,0.09,0.409,浩宇,3.0,0.059,26,古老的传说,Chinese Traditional,巫女,0.902,0.0,9.0,0.85,chinese,,,,
0tmrQYch5cC6TpQtFHMuvp,0.295,134.087,0.762,world,-10.089,0.151,0.345,"Kuroki, Yume.Play",4.0,0.0364,35,endless love,Chinese Traditional,Endless Love,0.921,0.0,5.0,0.758,chinese,,,,
0uqB9qHRxAxKkULVj5u9S9,0.318,77.178,0.571,world,-15.924,0.309,0.134,赵燮,4.0,0.0322,31,不为人知的故事,Chinese Traditional,永恒的雨,0.59,0.0,11.0,0.802,chinese,,,,
6V6KdV5ZA0kGWD47U4GzBd,0.286,148.042,0.699,world,-14.09,0.364,0.47,"Kuroki, Lemage",4.0,0.0356,34,windy hill,Chinese Traditional,Windy Hill,0.81,0.0,11.0,0.666,chinese,,,,
4I2Ya9sJsEwl7XmmcLXihQ,0.153,80.004,0.622,world,-15.447,0.101,0.137,变奏的梦想,4.0,0.0385,36,循梦渡,Chinese Traditional,江上清风游,0.917,0.0,6.0,0.941,chinese,,,,
4ZLh9SWdtls7fMrpGL6Vx0,0.326,139.943,0.772,world,-10.038,0.395,0.207,Kuroki,4.0,0.0409,35,lotus rain,Chinese Traditional,Lotus Rain,0.847,0.0,9.0,0.673,chinese,,,,
1he0b1TdPwmB2eAe3vCOin,0.487,102.996,0.752,world,-13.482,0.0718,0.639,浩宇,4.0,0.0651,25,古老的传说,Chinese Traditional,心的旅程,0.718,0.0,7.0,0.224,chinese,,,,
5j2KY7VoaZMILfNbyBblXJ,0.201,128.096,0.768,world,-10.335,0.125,0.379,原調音樂,4.0,0.0512,27,原調古風輕音樂,Chinese Traditional,恬靜古風（輕音樂）,0.932,1.0,2.0,0.974,chinese,,,,
3onnz3CntBG38zD7OulQ92,0.641,113.95,0.779,afrobeats,-12.699,0.022,0.405,"Sam Deep, Zuma, LeeMcKrazy, The Bless",4.0,0.095,14,hit factory,Amapiano Grooves,Walala Wasala,0.00779,0.0,10.0,0.0147,amapiano,,,,
7MD8gswt08VhFwVF1PR8Mg,0.588,113.002,0.848,afrobeats,-10.935,0.0523,0.301,"Mr Pilato, Ego Slimflow, Tebogo G Mashego, SJE Konka, Focalistic, DJ Maphorisa, Scotts Maphuma, CowBoii",4.0,0.0532,63,"biri marung (feat. sje konka, focalistic, dj maphorisa, scotts maphuma & cowboii)",Amapiano Grooves,"Biri Marung (feat. Sje Konka, Focalistic, DJ Maphorisa, Scotts Maphuma & CowBoii)",0.00485,1.0,9.0,0.00115,amapiano,,,,
34eKUydsaj9GeMTT1ybutO,0.622,112.009,0.861,afrobeats,-12.417,0.253,0.413,"Kabza De Small, Vigro Deep, DJ Maphorisa, Scotts Maphuma, Young Stunna",4.0,0.0727,64,wishi wishi (feat. scotts maphuma & young stunna),Amapiano Grooves,Wishi Wishi (feat. Scotts Maphuma & Young Stunna),7.79e-05,1.0,1.0,0.0632,amapiano,,,,
0Xc5lXQ1Q1NxGyL7SSXnF9,0.675,113.008,0.837,afrobeats,-15.098,0.0746,0.472,"Tycoon, Sly, Kabza De Small, Dladla Mshunqisi, Goldmax",4.0,0.0592,58,iza mawala (feat. dladla mshunqisi & goldmax),Amapiano Grooves,Iza Mawala (feat. Dladla Mshunqisi & Goldmax),0.814,0.0,10.0,0.0117,amapiano,,,,
10vBMr3VJCWpfnFjHM7zOf,0.18,138.178,0.698,afrobeats,-15.899,0.206,0.513,"Zee Nxumalo, Sly, GL_Ceejay, Kabza De Small, Shakes & Les",4.0,0.927,44,inja ye game,Amapiano Grooves,Ucingo,1.34e-06,1.0,1.0,0.933,amapiano,,,,
0AQfRLzd7pQZcLtfh9Onb8,0.773,112.002,0.853,afrobeats,-10.387,0.0908,0.513,"Mellow & Sleazy, Scotts Maphuma, Mr Pilato, Seemah, Yanda Woods",4.0,0.0565,54,shayi'moto (feat. seemah & yanda woods),Amapiano Grooves,Shayi'Moto (feat. Seemah & Yanda Woods),0.0175,0.0,1.0,0.0275,amapiano,,,,
6qdWfZpxqVwdRryjws4oda,0.54,113.005,0.831,afrobeats,-9.928,0.0867,0.232,"Tyler ICU, DJ Exit, Khalil Harrison, Marsey, CowBoii, Ceeka RSA, Tyrone Dee",4.0,0.0737,45,lucent,Amapiano Grooves,"Intsango (feat. Marsey, CowBoii, Khalil Harrison, Ceeka RSA & Tyrone Dee)",0.814,0.0,10.0,0.0052,amapiano,,,,
6EWRZhhROT1oWZXgZHmEoK,0.878,111.996,0.839,afrobeats,-5.279,0.0799,0.562,"Vigro Deep, Freddy K, Mr. JazziQ, Scotts Maphuma, CowBoii",4.0,0.0522,48,your piano is not my piano,Amapiano Grooves,Amakhehla,0.000947,1.0,2.0,0.134,amapiano,,,,
0NLRYW9HyqHcbyzfAwskKN,0.933,113.0,0.831,afrobeats,-7.137,0.0577,0.608,"Felo Le Tee, Scotts Maphuma, Thabza Tee, DJ Maphorisa, Djy Biza",4.0,0.043,63,yebo lapho (gogo) (feat. dj maphorisa & djy biza),Amapiano Grooves,Yebo Lapho (Gogo) (feat. DJ Maphorisa & Djy Biza),0.0115,1.0,1.0,0.00132,amapiano,,,,
3FNtYaS85lCdYwDPw7CsIH,0.539,112.008,0.943,afrobeats,-8.398,0.041,0.45,"TNK MusiQ, LeeMcKrazy, Seun1401, The Exclusive SA, Scotts Maphuma, Kabelo Sings, Bontle Smith, 2woshort, Stompiiey",4.0,0.0632,53,"abo nokthula (feat. the exclusive sa, scotts maphuma, kabelo sings, bontle smith, 2woshort & stompiiey)",Amapiano Grooves,"Abo Nokthula (feat. The Exclusive SA, Scotts Maphuma, Kabelo Sings, Bontle Smith, 2woshort & Stompiiey)",0.00351,0.0,5.0,0.0512,amapiano,,,,
7of6lpTmDwVshVQ7kcQxYo,0.582,112.014,0.872,afrobeats,-11.882,0.0653,0.31,"Blacko SA, Mellow & Sleazy, Scotts Maphuma",4.0,0.0671,62,zase england,Amapiano Grooves,Zase England,0.0,1.0,1.0,0.0417,amapiano,,,,
2NlMopYjB6KOicGkoZHDFo,0.402,112.023,0.908,afrobeats,-11.343,0.0502,0.421,"Royal MusiQ, 2woBunnies, Djy Biza",4.0,0.0996,52,khuphuka,Amapiano Grooves,Khuphuka,0.044,1.0,1.0,0.0188,amapiano,,,,
2khp25PyhK7XkI1ITyvAPJ,0.773,113.018,0.873,afrobeats,-7.802,0.0223,0.836,"OSKIDO, Master KG, MaWhoo, LilyFaith, Lowsheen, Theo Kgosinkwe",4.0,0.065,38,"khuluma (feat. lilyfaith, lowsheen & theo kgosinkwe)",Amapiano Grooves,"Khuluma (feat. LilyFaith, Lowsheen & Theo Kgosinkwe)",0.062,1.0,8.0,0.0351,amapiano,,,,
1Itbu6DXspUS9ypuvzbaYg,0.41,111.998,0.736,afrobeats,-14.474,0.105,0.548,"Amu Classic, Kappie, Djy Vino, Eemoh, Mpho Spizzy, Chronic Killer",4.0,0.0589,45,new chapter,Amapiano Grooves,Lalela,2.49e-05,1.0,1.0,0.00577,amapiano,,,,
5c8wNC0Q0pxOS0qWHoGPeF,0.691,119.986,0.861,afrobeats,-8.866,0.0417,0.272,"Pushkin RSA, Eltee, Springle, Choco Dynasty, ManKay",4.0,0.0556,42,my island,Amapiano Grooves,"Endofaya (feat. Eltee, Springle, ChocoDynasty & Mankay)",0.00131,1.0,1.0,0.0182,amapiano,,,,
4g929t40UHTxK8vEea18Gb,0.573,112.995,0.867,afrobeats,-14.403,0.119,0.728,"De Mthuda, Kabza De Small, Young Stunna, Mkeyz, McKenzie, Mthunzi",4.0,0.088,48,diwa kae,Amapiano Grooves,Diwa Kae,0.0015,0.0,9.0,0.00378,amapiano,,,,
17YUnqdkyiKp7XzgwtNsAQ,0.533,112.022,0.791,afrobeats,-13.866,0.0343,0.355,"Tyler ICU, Tumelo_za, Ceeka RSA",4.0,0.0638,52,ng'limele (feat. ceeka rsa),Amapiano Grooves,Ng'limele (feat. Ceeka RSA),0.895,0.0,6.0,0.00745,amapiano,,,,
7HMXjYmXDrwa4viCeBpL9F,0.58,113.005,0.834,afrobeats,-14.663,0.0399,0.885,Musa Keys,4.0,0.0972,40,rirhandzu,Amapiano Grooves,ma thousand,0.424,0.0,6.0,0.048,amapiano,,,,
7z58tb8L6MUn6ybmTQXU1g,0.789,91.086,0.61,brazilian,-7.859,0.106,0.757,Almir Guineto,4.0,0.0842,23,almir guineto,Samba Essentials,Pedi Ao Céu,2.92e-06,0.0,5.0,0.457,samba,,,,
